ELEMENT WISE MASK = 0b1
2024-08-19 19:35:33
wiersz RISa: 9,0000000b00010000000100000003000000010000000000000000000000000000,-59.39031173706055
wiersz RISa: 10,0000000b00010000000100000003000000010000002f00000000000000000000,-59.273610515594484
wiersz RISa: 11,0000000b00010000000100000003000000010000002f00010000000000000000,-59.268277912139894
wiersz RISa: 12,0000000b00010000000100000003000000010000002f00010004000000000000,-59.24985822677613
wiersz RISa: 13,0000000b00010000000100000003000000010000002f00010004003b00000000,-59.08966682434082
wiersz RISa: 14,0000000b00010000000100000003000000010000002f00010004003b801f0000,-58.8984649848938
wiersz RISa: 15,0000000b00010000000100000003000000010000002f00010004003b801f0001,-58.87455936431885
ELEMENT WISE MASK = 0b11
2024-08-20 00:08:47
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.697280712127686
wiersz RISa: 1,0000000300000000000000000000000000000000000000000000000000000000,-59.564986114501956
wiersz RISa: 2,0000000300000000000000000000000000000000000000000000000000000000,-59.564986114501956
wiersz RISa: 3,0000000300000000000000000000000000000000000000000000000000000000,-59.564986114501956
wiersz RISa: 4,0000000300000000000000000000000000000000000000000000000000000000,-59.564986114501956
wiersz RISa: 5,0000000300000000000000030000000000000000000000000000000000000000,-59.54942853927612
wiersz RISa: 6,0000000300000000000000030000000000000000000000000000000000000000,-59.54942853927612
wiersz RISa: 7,0000000300000000000000030000000300000000000000000000000000000000,-59.52301029205322
wiersz RISa: 8,0000000300000000000000030000000300000000000000000000000000000000,-59.52301029205322
wiersz RISa: 9,0000000300000000000000030000000300000000000000000000000000000000,-59.52301029205322
wiersz RISa: 10,0000000300000000000000030000000300000000000f00000000000000000000,-59.39468975067139
wiersz RISa: 11,0000000300000000000000030000000300000000000f00000000000000000000,-59.39468975067139
wiersz RISa: 12,0000000300000000000000030000000300000000000f00000003000000000000,-59.38049877166748
wiersz RISa: 13,0000000300000000000000030000000300000000000f00000003003c00000000,-59.34377492904663
wiersz RISa: 14,0000000300000000000000030000000300000000000f00000003003c000f0000,-59.11903369903565
wiersz RISa: 15,0000000300000000000000030000000300000000000f00000003003c000f0000,-59.11903369903565
ELEMENT WISE MASK = 0b1010
2024-08-20 00:09:16
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.6969243812561
wiersz RISa: 1,0000000a00000000000000000000000000000000000000000000000000000000,-59.64630229949951
wiersz RISa: 2,0000000a00000000000000000000000000000000000000000000000000000000,-59.64630229949951
wiersz RISa: 3,0000000a00000000000000000000000000000000000000000000000000000000,-59.64630229949951
wiersz RISa: 4,0000000a00000000000000000000000000000000000000000000000000000000,-59.64630229949951
wiersz RISa: 5,0000000a00000000000000000000000000000000000000000000000000000000,-59.64630229949951
wiersz RISa: 6,0000000a00000000000000000000000000000000000000000000000000000000,-59.64630229949951
wiersz RISa: 7,0000000a00000000000000000000000000000000000000000000000000000000,-59.64630229949951
wiersz RISa: 8,0000000a00000000000000000000000000000000000000000000000000000000,-59.64630229949951
wiersz RISa: 9,0000000a00000000000000000000000000000000000000000000000000000000,-59.64630229949951
wiersz RISa: 10,0000000a00000000000000000000000000000000000a00000000000000000000,-59.572644081115726
wiersz RISa: 11,0000000a00000000000000000000000000000000000a00000000000000000000,-59.572644081115726
wiersz RISa: 12,0000000a00000000000000000000000000000000000a00000000000000000000,-59.572644081115726
wiersz RISa: 13,0000000a00000000000000000000000000000000000a00000000000a00000000,-59.50199628829956
wiersz RISa: 14,0000000a00000000000000000000000000000000000a00000000000a000a0000,-59.41295816421509
wiersz RISa: 15,0000000a00000000000000000000000000000000000a00000000000a000a0000,-59.41295816421509
ELEMENT WISE MASK = 0b1
2024-08-20 01:37:02
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.66625171661377
wiersz RISa: 1,0000000b00000000000000000000000000000000000000000000000000000000,-59.52295372009277
wiersz RISa: 2,0000000b00010000000000000000000000000000000000000000000000000000,-59.4931561088562
wiersz RISa: 3,0000000b00010000000000000000000000000000000000000000000000000000,-59.4931561088562
wiersz RISa: 4,0000000b00010000000100000000000000000000000000000000000000000000,-59.43906282424927
wiersz RISa: 5,0000000b00010000000100010000000000000000000000000000000000000000,-59.437611236572266
wiersz RISa: 6,0000000b00010000000100010002000000000000000000000000000000000000,-59.39883142471314
wiersz RISa: 7,0000000b00010000000100010002000100000000000000000000000000000000,-59.34997161865235
wiersz RISa: 8,0000000b00010000000100010002000100000000000000000000000000000000,-59.34997161865235
